"","n_neighbors","n"
"1",4,2
"2",5,3
"3",6,32
"4",7,97
"5",8,202
"6",9,443
"7",10,1144
"8",11,2098
"9",12,2711
"10",13,1907
"11",14,908
"12",15,327
"13",16,101
"14",17,18
"15",18,6
"16",19,1
