"","n_neighbors","n"
"1",5,5
"2",6,28
"3",7,87
"4",8,191
"5",9,445
"6",10,1097
"7",11,2220
"8",12,2665
"9",13,1916
"10",14,926
"11",15,318
"12",16,79
"13",17,21
"14",18,2
