"","n_neighbors","n"
"1",4,1
"2",5,8
"3",6,25
"4",7,85
"5",8,201
"6",9,447
"7",10,1161
"8",11,2153
"9",12,2620
"10",13,1949
"11",14,897
"12",15,337
"13",16,87
"14",17,19
"15",18,7
"16",19,1
"17",20,1
"18",21,1
