"","n_neighbors","n"
"1",4,2
"2",5,7
"3",6,33
"4",7,81
"5",8,221
"6",9,467
"7",10,1062
"8",11,2163
"9",12,2669
"10",13,1915
"11",14,954
"12",15,321
"13",16,76
"14",17,21
"15",18,7
"16",19,1
