"","n_neighbors","n"
"1",4,3
"2",5,7
"3",6,25
"4",7,87
"5",8,219
"6",9,437
"7",10,1115
"8",11,2137
"9",12,2672
"10",13,1939
"11",14,940
"12",15,310
"13",16,88
"14",17,14
"15",18,5
"16",19,1
"17",20,1
