"","n_neighbors","n"
"1",4,2
"2",5,15
"3",6,27
"4",7,72
"5",8,216
"6",9,453
"7",10,1127
"8",11,2123
"9",12,2645
"10",13,1977
"11",14,894
"12",15,336
"13",16,94
"14",17,16
"15",18,3
