"","n_neighbors","n"
"1",4,1
"2",5,6
"3",6,25
"4",7,90
"5",8,205
"6",9,430
"7",10,1163
"8",11,2170
"9",12,2612
"10",13,1936
"11",14,918
"12",15,324
"13",16,89
"14",17,26
"15",18,5
