"","n_neighbors","n"
"1",5,1
"2",6,34
"3",7,84
"4",8,199
"5",9,433
"6",10,1114
"7",11,2197
"8",12,2635
"9",13,1981
"10",14,914
"11",15,308
"12",16,80
"13",17,18
"14",18,2
