"","n_neighbors","n"
"1",5,2
"2",6,35
"3",7,82
"4",8,222
"5",9,437
"6",10,1085
"7",11,2145
"8",12,2760
"9",13,1898
"10",14,901
"11",15,318
"12",16,86
"13",17,22
"14",18,5
"15",19,2
